n_zero,frac_zero,max_intensity,bbox_aspect,bbox_fill,width,height,empty_mask,filepath,class_label,label_index,assigned_split
5879,0.022426605224609375,255,1.0142276422764227,0.10059142675595092,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_932.jpg,pituitary,3,train
5799,0.022121429443359375,255,1.0244399185336048,0.09440708093597276,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_754.jpg,pituitary,3,train
3897,0.014865875244140625,255,1.0527426160337552,0.127224913962947,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1263.jpg,pituitary,3,train
3891,0.014842987060546875,255,1.0442105263157895,0.1248471986417657,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_308.jpg,pituitary,3,train
3842,0.01465606689453125,255,1.0416666666666667,0.1221375,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_459.jpg,pituitary,3,train
4312,0.016448974609375,251,1.0708154506437768,0.08827096252591018,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_186.jpg,pituitary,3,train
3847,0.014675140380859375,255,1.0478170478170479,0.13921888921888922,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_746.jpg,pituitary,3,train
3415,0.013027191162109375,255,0.8562628336755647,0.11726963398480394,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_164.jpg,pituitary,3,train
3394,0.01294708251953125,254,0.8562628336755647,0.11392610757389982,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_908.jpg,pituitary,3,train
3502,0.01335906982421875,254,0.8600823045267489,0.10470199066690294,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_844.jpg,pituitary,3,train
3467,0.013225555419921875,255,0.8639175257731959,0.11344142902836897,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1398.jpg,pituitary,3,train
3455,0.013179779052734375,253,0.855072463768116,0.10924959519548423,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_431.jpg,pituitary,3,train
5698,0.02173614501953125,255,0.9917864476386037,0.18064713609754232,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_568.jpg,pituitary,3,train
6089,0.023227691650390625,255,0.946611909650924,0.14175059129559434,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1136.jpg,pituitary,3,train
5702,0.02175140380859375,255,1.002053388090349,0.1819731039822264,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_609.jpg,pituitary,3,train
5956,0.0227203369140625,255,0.9856262833675564,0.13780373032169746,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_567.jpg,pituitary,3,train
5453,0.020801544189453125,255,0.9692622950819673,0.17815738398086853,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_510.jpg,pituitary,3,train
22693,0.08656692504882812,255,1.1968911917098446,0.1096830630509387,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_578.jpg,pituitary,3,train
22099,0.08430099487304688,255,1.1948717948717948,0.07492571805876527,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_99.jpg,pituitary,3,train
21790,0.08312225341796875,255,1.1887755102040816,0.08086077778750986,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1316.jpg,pituitary,3,train
21297,0.08124160766601562,248,1.18639798488665,0.1248268596212571,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1231.jpg,pituitary,3,train
22350,0.08525848388671875,255,1.2025641025641025,0.14503307637635995,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_584.jpg,pituitary,3,train
2934,0.01119232177734375,255,0.8562628336755647,0.11868780129900186,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1292.jpg,pituitary,3,train
2995,0.011425018310546875,255,0.8562628336755647,0.11545753130555104,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_347.jpg,pituitary,3,train
3056,0.01165771484375,255,0.8639175257731959,0.11428290234480723,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_303.jpg,pituitary,3,train
2972,0.0113372802734375,255,0.8641975308641975,0.10537918871252204,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1251.jpg,pituitary,3,train
2924,0.0111541748046875,253,0.8533057851239669,0.11041962659836312,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_990.jpg,pituitary,3,train
5012,0.0191192626953125,254,1.0944700460829493,0.1969536745088528,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1325.jpg,pituitary,3,train
5018,0.01914215087890625,255,1.075,0.17822410147991544,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_460.jpg,pituitary,3,train
5007,0.019100189208984375,255,1.0634920634920635,0.15543274879248076,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_44.jpg,pituitary,3,train
4753,0.018131256103515625,255,1.019396551724138,0.2296192680615295,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_593.jpg,pituitary,3,train
4103,0.015651702880859375,252,1.1687979539641944,0.10570998449803287,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_145.jpg,pituitary,3,train
3793,0.014469146728515625,255,1.1760204081632653,0.10539975209172606,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_903.jpg,pituitary,3,train
4024,0.015350341796875,248,1.1815856777493605,0.11349520045172219,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_310.jpg,pituitary,3,train
3780,0.0144195556640625,255,1.1893939393939394,0.11703553582534475,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_518.jpg,pituitary,3,train
4569,0.017429351806640625,255,0.9872881355932204,0.1115061467956645,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_663.jpg,pituitary,3,train
4654,0.01775360107421875,254,0.9809322033898306,0.10039535820185233,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_550.jpg,pituitary,3,train
4463,0.017024993896484375,255,1.017391304347826,0.12625882571534747,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1394.jpg,pituitary,3,train
4629,0.017658233642578125,254,0.9957356076759062,0.0923373344351963,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1262.jpg,pituitary,3,train
21880,0.083465576171875,252,1.095890410958904,0.08799467275494673,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_795.jpg,pituitary,3,train
22241,0.08484268188476562,255,0.979757085020243,0.10909843744771974,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_835.jpg,pituitary,3,train
22356,0.0852813720703125,255,0.9757085020242915,0.1370848522519193,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_344.jpg,pituitary,3,train
21949,0.08372879028320312,255,1.043103448275862,0.10136434881732688,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_400.jpg,pituitary,3,train
8605,0.032825469970703125,255,0.9293361884368309,0.07991000503261331,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_996.jpg,pituitary,3,train
8543,0.032588958740234375,255,0.9311827956989247,0.09733541930517271,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1113.jpg,pituitary,3,train
8693,0.033161163330078125,255,0.9166666666666666,0.07600661446815293,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_273.jpg,pituitary,3,train
8452,0.0322418212890625,255,0.9416846652267818,0.14249410505875126,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_24.jpg,pituitary,3,train
23465,0.08951187133789062,255,1.1492537313432836,0.11887532036785768,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1343.jpg,pituitary,3,train
24255,0.09252548217773438,255,1.1557788944723617,0.1421181996941228,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1089.jpg,pituitary,3,train
22847,0.08715438842773438,254,1.1580246913580248,0.12942693937718813,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_530.jpg,pituitary,3,train
23862,0.09102630615234375,255,1.1575,0.1496058315334773,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_687.jpg,pituitary,3,train
21724,0.0828704833984375,255,1.0375275938189845,0.147048048471185,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_294.jpg,pituitary,3,train
21879,0.08346176147460938,255,1.033259423503326,0.10605902001275183,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_83.jpg,pituitary,3,train
21679,0.08269882202148438,252,1.042128603104213,0.1356040949190923,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_131.jpg,pituitary,3,train
21652,0.0825958251953125,255,1.0623608017817372,0.12576748703151192,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1162.jpg,pituitary,3,train
3228,0.0123138427734375,255,0.9857723577235772,0.08552929343726427,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_109.jpg,pituitary,3,train
3394,0.01294708251953125,251,0.9059304703476483,0.04227543196369797,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_19.jpg,pituitary,3,train
3477,0.013263702392578125,254,1.0169851380042463,0.03583633631637036,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_278.jpg,pituitary,3,train
3411,0.013011932373046875,255,0.9694501018329938,0.04612863475329032,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_269.jpg,pituitary,3,train
62606,0.23882293701171875,255,1.0510204081632653,0.01361576183871607,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_391.jpg,pituitary,3,train
60425,0.23050308227539062,255,1.0398009950248757,0.1010557261539194,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_393.jpg,pituitary,3,train
62275,0.23756027221679688,252,1.0299251870324189,0.04994173162734809,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_142.jpg,pituitary,3,train
60570,0.23105621337890625,255,1.0295566502463054,0.1431989063568011,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_13.jpg,pituitary,3,train
22106,0.08432769775390625,255,1.1305418719211822,0.11240971484379192,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_831.jpg,pituitary,3,train
21986,0.08386993408203125,255,1.1225490196078431,0.11049747409880983,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_801.jpg,pituitary,3,train
22296,0.085052490234375,255,1.0872641509433962,0.10752875209757295,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_115.jpg,pituitary,3,train
21644,0.0825653076171875,255,1.117936117936118,0.09456489456489456,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_125.jpg,pituitary,3,train
22446,0.08562469482421875,255,1.126865671641791,0.1853810418108135,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_696.jpg,pituitary,3,train
21866,0.08341217041015625,255,1.1425,0.13665207877461708,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1388.jpg,pituitary,3,train
22825,0.08707046508789062,255,1.1221945137157108,0.18432806871709614,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_63.jpg,pituitary,3,train
22152,0.084503173828125,255,1.1328320802005012,0.12091622862465899,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1217.jpg,pituitary,3,train
23740,0.0905609130859375,255,1.1813471502590673,0.1496909371875284,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1140.jpg,pituitary,3,train
22626,0.08631134033203125,255,1.184143222506394,0.19274386437831775,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_80.jpg,pituitary,3,train
22361,0.08530044555664062,254,1.1802030456852792,0.15127449375034113,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_161.jpg,pituitary,3,train
21928,0.083648681640625,254,1.1704260651629073,0.14959239640858032,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_463.jpg,pituitary,3,train
5568,0.021240234375,255,0.9874476987447699,0.11770441812637401,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_569.jpg,pituitary,3,train
5993,0.022861480712890625,254,0.9936440677966102,0.10540818907881898,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_438.jpg,pituitary,3,train
4750,0.01811981201171875,255,0.9771784232365145,0.1292606002942446,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1385.jpg,pituitary,3,train
5730,0.02185821533203125,255,0.997867803837953,0.1395996209429045,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1227.jpg,pituitary,3,train
6763,0.025798797607421875,255,0.9853862212943633,0.07159601571069672,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_304.jpg,pituitary,3,train
6459,0.024639129638671875,255,0.9958419958419958,0.09612020885507315,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_16.jpg,pituitary,3,train
6358,0.02425384521484375,255,0.9937106918238994,0.10927120098364426,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_173.jpg,pituitary,3,train
6587,0.025127410888671875,255,0.975103734439834,0.09073894235013684,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_180.jpg,pituitary,3,train
23983,0.09148788452148438,255,1.1467661691542288,0.11789749732897335,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_147.jpg,pituitary,3,train
24332,0.0928192138671875,255,1.1575,0.14794276457883368,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_327.jpg,pituitary,3,train
24795,0.09458541870117188,255,1.1557788944723617,0.1408018352632729,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_982.jpg,pituitary,3,train
23403,0.08927536010742188,255,1.1555555555555554,0.1285005803524322,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1288.jpg,pituitary,3,train
4408,0.016815185546875,255,1.1571072319201996,0.12391435205090721,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_762.jpg,pituitary,3,train
4704,0.0179443359375,255,1.1578947368421053,0.12917032841844872,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_789.jpg,pituitary,3,train
4146,0.01581573486328125,255,1.1397058823529411,0.12687117857895847,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_673.jpg,pituitary,3,train
4289,0.016361236572265625,255,1.1485148514851484,0.08311283714578355,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_296.jpg,pituitary,3,train
4736,0.01806640625,254,0.9613034623217923,0.10377903966308813,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_118.jpg,pituitary,3,train
5307,0.020244598388671875,255,0.9523809523809523,0.15581183862433862,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_676.jpg,pituitary,3,train
5263,0.020076751708984375,253,0.94831013916501,0.13903163826266718,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_185.jpg,pituitary,3,train
5384,0.020538330078125,255,0.9560878243512974,0.13398255680705395,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1323.jpg,pituitary,3,train
6117,0.023334503173828125,255,0.9771784232365145,0.12759996828501202,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_861.jpg,pituitary,3,train
6695,0.025539398193359375,255,0.997867803837953,0.1370619430320923,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_41.jpg,pituitary,3,train
7042,0.02686309814453125,255,0.9874476987447699,0.11618856818665343,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_587.jpg,pituitary,3,train
7024,0.02679443359375,253,0.9936440677966102,0.10407104911278957,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_188.jpg,pituitary,3,train
8016,0.03057861328125,255,0.9979550102249489,0.07739112943779543,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_607.jpg,pituitary,3,train
7908,0.0301666259765625,255,0.9585062240663901,0.0655637585098166,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_837.jpg,pituitary,3,train
8132,0.0310211181640625,255,0.9979296066252588,0.052344011752274426,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1223.jpg,pituitary,3,train
7805,0.029773712158203125,255,0.9958677685950413,0.07339854600322349,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1276.jpg,pituitary,3,train
21894,0.08351898193359375,255,1.1237864077669903,0.28239216590828076,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1112.jpg,pituitary,3,train
21018,0.08017730712890625,255,1.105515587529976,0.2978510900607063,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1059.jpg,pituitary,3,train
22339,0.08521652221679688,253,1.1234866828087167,0.241019245220005,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_423.jpg,pituitary,3,train
22401,0.08545303344726562,255,1.1021377672209025,0.2165001228601851,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_386.jpg,pituitary,3,train
3821,0.014575958251953125,255,0.8534136546184738,0.08654382234821639,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_765.jpg,pituitary,3,train
3613,0.013782501220703125,255,0.8407258064516129,0.08283534462752379,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1125.jpg,pituitary,3,train
3656,0.013946533203125,255,0.8410462776659959,0.07701712668354625,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_175.jpg,pituitary,3,train
3745,0.014286041259765625,255,0.8510204081632653,0.08855283120442421,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_401.jpg,pituitary,3,train
5151,0.019649505615234375,255,0.9205298013245033,0.1002059279728535,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1305.jpg,pituitary,3,train
5193,0.019809722900390625,255,0.8732106339468303,0.10685191304722633,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1331.jpg,pituitary,3,train
5281,0.020145416259765625,254,0.8647540983606558,0.11868250330199674,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1214.jpg,pituitary,3,train
5192,0.019805908203125,254,0.852760736196319,0.09492773879056264,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1233.jpg,pituitary,3,train
23648,0.0902099609375,255,0.9674620390455532,0.04468254817466416,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_350.jpg,pituitary,3,train
24083,0.09186935424804688,253,1.0306345733041575,0.07936928273100206,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_371.jpg,pituitary,3,train
24112,0.09197998046875,255,1.0087336244541485,0.05695287245505586,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_328.jpg,pituitary,3,train
23773,0.09068679809570312,255,0.9847826086956522,0.04607927824167386,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_91.jpg,pituitary,3,train
